"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","114.15","202210","11","485,000","22","2015","삼성로51길 37","","직거래","-"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","94.49","202211","16","348,000","15","2015","삼성로51길 37","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","1027","1027","0000","래미안대치팰리스","91.93","202211","17","291,000","20","2015","삼성로51길 35","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","985","0985","0000","래미안대치하이스턴","110.39","202201","8","280,000","14","1989","도곡로93길 12","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","135.73","202203","5","294,000","12","2002","삼성로85길 11","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","893","0893","0000","롯데캐슬","105.18","202206","17","260,000","8","2002","삼성로85길 11","","중개거래","서울 강남구, 서울 서초구"
"서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","84.35","202204","11","320,000","13","1983","삼성로 151","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","117.7","202204","11","384,000","10","1983","삼성로 151","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","506","0506","0000","선경1차(1동-7동)","136.68","202211","11","385,000","11","1983","삼성로 151","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","602","0602","0000","선경3차","76.6","202211","3","210,000","7","1990","남부순환로395길 10","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","890-49","0890","0049","선릉역대우아이빌(890-49)","28.34","202203","10","25,000","12","2004","테헤란로64길 9","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","890-49","0890","0049","선릉역대우아이빌(890-49)","20.37","202205","2","19,000","11","2004","테헤란로64길 9","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","890-49","0890","0049","선릉역대우아이빌(890-49)","28.34","202210","14","24,500","13","2004","테헤란로64길 9","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","890-49","0890","0049","선릉역대우아이빌(890-49)","25.42","202210","25","22,500","15","2004","테헤란로64길 9","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","65","0065","0000","쌍용대치2","120.76","202202","11","310,000","7","1983","영동대로 220","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동,2동,3동,5동,6동","83.56","202201","28","270,000","12","1983","영동대로 210","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","66","0066","0000","쌍용대치아파트1동,2동,3동,5동,6동","83.56","202206","7","279,000","11","1983","영동대로 210","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","889-74","0889","0074","아름빌(889-74)","30.46","202205","13","29,500","8","2003","선릉로86길 11","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","889-74","0889","0074","아름빌(889-74)","30.46","202205","25","29,000","8","2003","선릉로86길 11","20221007","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202201","11","249,000","9","1979","삼성로 212","","중개거래","서울 강남구, 서울 동작구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202202","8","214,000","1","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202202","22","255,000","4","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202203","17","228,000","2","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202204","14","265,000","7","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202204","23","245,000","1","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202204","28","262,500","2","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202204","28","262,500","2","1979","삼성로 212","20220624","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202204","28","262,500","2","1979","삼성로 212","20220624","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202205","11","250,000","6","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202205","20","270,000","13","1979","삼성로 212","","중개거래","경기 성남분당구, 서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202205","25","250,000","2","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202205","31","254,000","8","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202207","7","240,000","3","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202207","8","248,000","8","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202208","10","257,000","5","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202209","15","250,000","10","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202209","17","214,000","13","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202210","8","199,000","2","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202210","20","210,000","2","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202211","1","235,000","10","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202211","5","191,500","10","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202211","8","177,000","1","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202211","16","220,000","4","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202211","21","215,000","5","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202211","22","226,000","12","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","3","185,000","4","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","5","189,500","6","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","6","187,000","5","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","16","189,000","10","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","22","190,000","12","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","23","182,500","14","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202212","24","220,000","10","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","84.43","202212","26","231,000","8","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","28","182,000","8","1979","삼성로 212","","중개거래","서울 강남구, 서울 송파구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","30","184,500","2","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","316","0316","0000","은마","76.79","202212","31","184,000","2","1979","삼성로 212","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","650","0650","0000","청암빌라트","163.8","202209","17","270,000","1","1991","남부순환로391길 7","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","650","0650","0000","청암빌라트","163.8","202209","17","270,000","1","1991","남부순환로391길 7","20230126","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","33.11","202202","3","38,000","15","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","33.11","202202","4","43,600","23","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","35.51","202203","10","42,200","23","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","33.11","202203","28","34,000","3","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","33.11","202204","28","39,500","9","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","33.11","202205","14","39,500","20","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","59.83","202205","28","91,500","15","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","65.24","202206","1","85,000","26","2004","테헤란로 428","","중개거래","서울 서초구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","35.61","202206","8","42,300","16","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","35.51","202208","2","42,500","15","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","29.02","202208","16","37,500","12","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","35.51","202210","9","44,000","10","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","891-6","0891","0006","테헤란로대우아이빌(891-6)","33.11","202211","5","39,800","9","2004","테헤란로 428","","중개거래","서울 강남구"
"서울특별시 강남구 대치동","902","0902","0000","포스코더샵","139.54","202212","30","290,000","11","2004","삼성로 417","","중개거래","서울 강남구"
